county,precinct,office,district,party,candidate,votes
Carson City,105,State Assembly,40,Democratic,Katherine Ramsey,337
Carson City,105,School Board Trustee,2,,Rebecca Roberts,727
Carson City,105,U.S. Senate,,Democratic,Jacky S. Rosen,450
Carson City,105,School Board Trustee,5,,Ashliee Saucedo,227
Carson City,105,"Carson City Supervisor, Ward 4",,,Lisa Schuette,565
Carson City,105,Mayor,,,Jim Shirk,403
Carson City,105,President,,Constitution,Joel Skousen and Rik Combs,1
Carson City,105,"Supreme Court Justice, Seat G",,,Lidia Stiglich,710
Carson City,105,U.S. House,2,Libertarian,Javi T. Tachiquin,10
Carson City,105,President,,Republican,Donald J. Trump and Jd Vance,576
Carson City,105,School Board Trustee,5,,"Jr., M. Walker",602
Carson City,105,"Carson City Supervisor, Ward 2",,,Maurice M. White,782
Carson City,107,U.S. House,2,Republican,Mark E. Amodei,829
Carson City,107,"Justice and Municipal Court Judge, Department 1",,,Thomas T. Armstrong,1050
Carson City,107,Mayor,,,Lori Bagwell,803
Carson City,107,U.S. Senate,,Republican,Sam Brown,767
Carson City,107,"Supreme Court Justice, Seat C",,,Elissa Cadish,924
Carson City,107,U.S. House,2,Independent American,Lynn Chapman,69
Carson City,107,U.S. Senate,,Libertarian,Chris Cunningham,18
Carson City,107,State Board of Education,2,,Paul D. Davis,526
Carson City,107,U.S. Senate,,Independent American,Janine Hansen,14
Carson City,107,President,,Democratic,Kamala D. Harris and Tim Walz,583
Carson City,107,School Board Trustee,7,,John W. Henley,445
Carson City,107,U.S. House,2,Independent,Greg Kidd,477
Carson City,107,"District Court Judge, First Judicial District, Department  2",Court,,Mark Krueger,490
Carson City,107,"Supreme Court Justice, Seat F",,,Patty Lee,910
Carson City,107,"District Court Judge, First Judicial District, Department  2",Court,,Kristin Luis,773
Carson City,107,"Carson City Supervisor, Ward 4",,,Lucia Maloney,528
Carson City,107,President,,,None Of These Candidates,32
Carson City,107,"Supreme Court Justice, Seat G",,,None Of These Candidates,278
Carson City,107,U.S. Senate,,,None Of These Candidates,31
Carson City,107,"Supreme Court Justice, Seat F",,,None Of These Candidates,305
Carson City,107,"Supreme Court Justice, Seat C",,,None Of These Candidates,302
Carson City,107,State Assembly,40,Republican,Philip P. O'Neill,902
Carson City,107,President,,Libertarian,Chase Oliver and Michael Ter Maat,13
Carson City,107,State Board of Education,2,,Angela Orr,650
Carson City,107,School Board Trustee,7,,Michelle Pedersen,715
Carson City,107,State Assembly,40,Democratic,Katherine Ramsey,483
Carson City,107,School Board Trustee,2,,Rebecca Roberts,1024
Carson City,107,U.S. Senate,,Democratic,Jacky S. Rosen,592
Carson City,107,School Board Trustee,5,,Ashliee Saucedo,372
Carson City,107,"Carson City Supervisor, Ward 4",,,Lisa Schuette,708
Carson City,107,Mayor,,,Jim Shirk,537
Carson City,107,President,,Constitution,Joel Skousen and Rik Combs,1
Carson City,107,"Supreme Court Justice, Seat G",,,Lidia Stiglich,939
Carson City,107,U.S. House,2,Libertarian,Javi T. Tachiquin,21
Carson City,107,President,,Republican,Donald J. Trump and Jd Vance,807
Carson City,107,School Board Trustee,5,,"Jr., M. Walker",772
Carson City,107,"Carson City Supervisor, Ward 2",,,Maurice M. White,1070
Carson City,109,U.S. House,2,Republican,Mark E. Amodei,840
Carson City,109,"Justice and Municipal Court Judge, Department 1",,,Thomas T. Armstrong,1184
Carson City,109,Mayor,,,Lori Bagwell,802
Carson City,109,U.S. Senate,,Republican,Sam Brown,785
Carson City,109,"Supreme Court Justice, Seat C",,,Elissa Cadish,1034
Carson City,109,U.S. House,2,Independent American,Lynn Chapman,91
Carson City,109,U.S. Senate,,Libertarian,Chris Cunningham,18
Carson City,109,State Board of Education,2,,Paul D. Davis,632
Carson City,109,U.S. Senate,,Independent American,Janine Hansen,25
Carson City,109,President,,Democratic,Kamala D. Harris and Tim Walz,701
Carson City,109,School Board Trustee,7,,John W. Henley,496
Carson City,109,U.S. House,2,Independent,Greg Kidd,576
Carson City,109,"District Court Judge, First Judicial District, Department  2",Court,,Mark Krueger,588
Carson City,109,"Supreme Court Justice, Seat F",,,Patty Lee,1022
Carson City,109,"District Court Judge, First Judicial District, Department  2",Court,,Kristin Luis,833
Carson City,109,"Carson City Supervisor, Ward 4",,,Lucia Maloney,601
Carson City,109,President,,,None Of These Candidates,29
Carson City,109,"Supreme Court Justice, Seat G",,,None Of These Candidates,369
Carson City,109,U.S. Senate,,,None Of These Candidates,43
Carson City,109,"Supreme Court Justice, Seat F",,,None Of These Candidates,371
Carson City,109,"Supreme Court Justice, Seat C",,,None Of These Candidates,365
Carson City,109,State Assembly,40,Republican,Philip P. O'Neill,943
Carson City,109,President,,Libertarian,Chase Oliver and Michael Ter Maat,7
Carson City,109,State Board of Education,2,,Angela Orr,700
Carson City,109,School Board Trustee,7,,Michelle Pedersen,819
Carson City,109,State Assembly,40,Democratic,Katherine Ramsey,585
Carson City,109,School Board Trustee,2,,Rebecca Roberts,1190
Carson City,109,U.S. Senate,,Democratic,Jacky S. Rosen,702
Carson City,109,School Board Trustee,5,,Ashliee Saucedo,490
Carson City,109,"Carson City Supervisor, Ward 4",,,Lisa Schuette,774
Carson City,109,Mayor,,,Jim Shirk,664
Carson City,109,President,,Constitution,Joel Skousen and Rik Combs,4
Carson City,109,"Supreme Court Justice, Seat G",,,Lidia Stiglich,1026
Carson City,109,U.S. House,2,Libertarian,Javi T. Tachiquin,37
Carson City,109,President,,Republican,Donald J. Trump and Jd Vance,851
Carson City,109,School Board Trustee,5,,"Jr., M. Walker",794
Carson City,109,"Carson City Supervisor, Ward 2",,,Maurice M. White,1244
Carson City,111,U.S. House,2,Republican,Mark E. Amodei,675
Carson City,111,"Justice and Municipal Court Judge, Department 1",,,Thomas T. Armstrong,1118
Carson City,111,Mayor,,,Lori Bagwell,742
Carson City,111,U.S. Senate,,Republican,Sam Brown,673
Carson City,111,"Supreme Court Justice, Seat C",,,Elissa Cadish,911
Carson City,111,U.S. House,2,Independent American,Lynn Chapman,117
Carson City,111,U.S. Senate,,Libertarian,Chris Cunningham,20
Carson City,111,State Board of Education,2,,Paul D. Davis,628
Carson City,111,U.S. Senate,,Independent American,Janine Hansen,35
Carson City,111,President,,Democratic,Kamala D. Harris and Tim Walz,669
Carson City,111,School Board Trustee,7,,John W. Henley,503
Carson City,111,U.S. House,2,Independent,Greg Kidd,508
Carson City,111,"District Court Judge, First Judicial District, Department  2",Court,,Mark Krueger,593
Carson City,111,"Supreme Court Justice, Seat F",,,Patty Lee,910
Carson City,111,"District Court Judge, First Judicial District, Department  2",Court,,Kristin Luis,646
Carson City,111,"Carson City Supervisor, Ward 4",,,Lucia Maloney,532
Carson City,111,President,,,None Of These Candidates,15
Carson City,111,U.S. Senate,,,None Of These Candidates,44
Carson City,111,"Supreme Court Justice, Seat C",,,None Of These Candidates,376
Carson City,111,"Supreme Court Justice, Seat F",,,None Of These Candidates,377
Carson City,111,"Supreme Court Justice, Seat G",,,None Of These Candidates,365
Carson City,111,State Assembly,40,Republican,Philip P. O'Neill,741
Carson City,111,President,,Libertarian,Chase Oliver and Michael Ter Maat,8
Carson City,111,State Board of Education,2,,Angela Orr,602
Carson City,111,School Board Trustee,7,,Michelle Pedersen,701
Carson City,111,State Assembly,40,Democratic,Katherine Ramsey,630
Carson City,111,School Board Trustee,2,,Rebecca Roberts,1150
Carson City,111,U.S. Senate,,Democratic,Jacky S. Rosen,653
Carson City,111,School Board Trustee,5,,Ashliee Saucedo,571
Carson City,111,"Carson City Supervisor, Ward 4",,,Lisa Schuette,688
Carson City,111,Mayor,,,Jim Shirk,556
Carson City,111,President,,Constitution,Joel Skousen and Rik Combs,3
Carson City,111,"Supreme Court Justice, Seat G",,,Lidia Stiglich,917
Carson City,111,U.S. House,2,Libertarian,Javi T. Tachiquin,75
Carson City,111,President,,Republican,Donald J. Trump and Jd Vance,741
Carson City,111,School Board Trustee,5,,"Jr., M. Walker",630
Carson City,111,"Carson City Supervisor, Ward 2",,,Maurice M. White,1164
Carson City,113,U.S. House,2,Republican,Mark E. Amodei,839
Carson City,113,"Justice and Municipal Court Judge, Department 1",,,Thomas T. Armstrong,1147
Carson City,113,Mayor,,,Lori Bagwell,769
Carson City,113,U.S. Senate,,Republican,Sam Brown,805
Carson City,113,"Supreme Court Justice, Seat C",,,Elissa Cadish,1013
Carson City,113,U.S. House,2,Independent American,Lynn Chapman,87
Carson City,113,U.S. Senate,,Libertarian,Chris Cunningham,29
Carson City,113,State Board of Education,2,,Paul D. Davis,636
Carson City,113,U.S. Senate,,Independent American,Janine Hansen,33
Carson City,113,President,,Democratic,Kamala D. Harris and Tim Walz,623
Carson City,113,School Board Trustee,7,,John W. Henley,462
Carson City,113,U.S. House,2,Independent,Greg Kidd,525
Carson City,113,"District Court Judge, First Judicial District, Department  2",Court,,Mark Krueger,609
Carson City,113,"Supreme Court Justice, Seat F",,,Patty Lee,994
Carson City,113,"District Court Judge, First Judicial District, Department  2",Court,,Kristin Luis,745
Carson City,113,"Carson City Supervisor, Ward 4",,,Lucia Maloney,539
Carson City,113,"Supreme Court Justice, Seat G",,,None Of These Candidates,339
Carson City,113,President,,,None Of These Candidates,26
Carson City,113,"Supreme Court Justice, Seat F",,,None Of These Candidates,353
Carson City,113,"Supreme Court Justice, Seat C",,,None Of These Candidates,346
Carson City,113,U.S. Senate,,,None Of These Candidates,45
Carson City,113,State Assembly,40,Republican,Philip P. O'Neill,908
Carson City,113,President,,Libertarian,Chase Oliver and Michael Ter Maat,11
Carson City,113,State Board of Education,2,,Angela Orr,657
Carson City,113,School Board Trustee,7,,Michelle Pedersen,811
Carson City,113,State Assembly,40,Democratic,Katherine Ramsey,579
Carson City,113,School Board Trustee,2,,Rebecca Roberts,1140
Carson City,113,U.S. Senate,,Democratic,Jacky S. Rosen,624
Carson City,113,School Board Trustee,5,,Ashliee Saucedo,490
Carson City,113,"Carson City Supervisor, Ward 4",,,Lisa Schuette,799
Carson City,113,Mayor,,,Jim Shirk,642
Carson City,113,President,,Constitution,Joel Skousen and Rik Combs,6
Carson City,113,"Supreme Court Justice, Seat G",,,Lidia Stiglich,1010
Carson City,113,U.S. House,2,Libertarian,Javi T. Tachiquin,41
Carson City,113,President,,Republican,Donald J. Trump and Jd Vance,880
Carson City,113,School Board Trustee,5,,"Jr., M. Walker",755
Carson City,113,"Carson City Supervisor, Ward 2",,,Maurice M. White,1208
Carson City,201,U.S. House,2,Republican,Mark E. Amodei,561
Carson City,201,"Justice and Municipal Court Judge, Department 1",,,Thomas T. Armstrong,908
Carson City,201,Mayor,,,Lori Bagwell,601
Carson City,201,U.S. Senate,,Republican,Sam Brown,542
Carson City,201,"Supreme Court Justice, Seat C",,,Elissa Cadish,755
Carson City,201,U.S. House,2,Independent American,Lynn Chapman,110
Carson City,201,U.S. Senate,,Libertarian,Chris Cunningham,21
Carson City,201,State Board of Education,2,,Paul D. Davis,514
Carson City,201,U.S. Senate,,Independent American,Janine Hansen,32
Carson City,201,President,,Democratic,Kamala D. Harris and Tim Walz,535
Carson City,201,School Board Trustee,7,,John W. Henley,399
Carson City,201,U.S. House,2,Independent,Greg Kidd,415
Carson City,201,"District Court Judge, First Judicial District, Department  2",Court,,Mark Krueger,509
Carson City,201,"Supreme Court Justice, Seat F",,,Patty Lee,756
Carson City,201,"District Court Judge, First Judicial District, Department  2",Court,,Kristin Luis,508
Carson City,201,"Carson City Supervisor, Ward 4",,,Lucia Maloney,422
Carson City,201,President,,,None Of These Candidates,24
Carson City,201,U.S. Senate,,,None Of These Candidates,28
Carson City,201,"Supreme Court Justice, Seat C",,,None Of These Candidates,296
Carson City,201,"Supreme Court Justice, Seat F",,,None Of These Candidates,288
Carson City,201,"Supreme Court Justice, Seat G",,,None Of These Candidates,274
Carson City,201,State Assembly,40,Republican,Philip P. O'Neill,641
Carson City,201,President,,Libertarian,Chase Oliver and Michael Ter Maat,11
Carson City,201,State Board of Education,2,,Angela Orr,495
Carson City,201,School Board Trustee,7,,Michelle Pedersen,568
Carson City,201,State Assembly,40,Democratic,Katherine Ramsey,463
Carson City,201,School Board Trustee,2,,Rebecca Roberts,904
Carson City,201,U.S. Senate,,Democratic,Jacky S. Rosen,524
Carson City,201,School Board Trustee,5,,Ashliee Saucedo,438
Carson City,201,"Carson City Supervisor, Ward 4",,,Lisa Schuette,581
Carson City,201,Mayor,,,Jim Shirk,463
Carson City,201,President,,Constitution,Joel Skousen and Rik Combs,3
Carson City,201,"Supreme Court Justice, Seat G",,,Lidia Stiglich,770
Carson City,201,U.S. House,2,Libertarian,Javi T. Tachiquin,38
Carson City,201,President,,Republican,Donald J. Trump and Jd Vance,587
Carson City,201,School Board Trustee,5,,"Jr., M. Walker",540
Carson City,201,"Carson City Supervisor, Ward 2",,,Maurice M. White,946
Carson City,203,U.S. House,2,Republican,Mark E. Amodei,650
Carson City,203,"Justice and Municipal Court Judge, Department 1",,,Thomas T. Armstrong,1089
Carson City,203,Mayor,,,Lori Bagwell,761
Carson City,203,U.S. Senate,,Republican,Sam Brown,627
Carson City,203,"Supreme Court Justice, Seat C",,,Elissa Cadish,945
Carson City,203,U.S. House,2,Independent American,Lynn Chapman,107
Carson City,203,U.S. Senate,,Libertarian,Chris Cunningham,22
Carson City,203,State Board of Education,2,,Paul D. Davis,574
Carson City,203,U.S. Senate,,Independent American,Janine Hansen,30
Carson City,203,President,,Democratic,Kamala D. Harris and Tim Walz,656
Carson City,203,School Board Trustee,7,,John W. Henley,445
Carson City,203,U.S. House,2,Independent,Greg Kidd,498
Carson City,203,"District Court Judge, First Judicial District, Department  2",Court,,Mark Krueger,585
Carson City,203,"Supreme Court Justice, Seat F",,,Patty Lee,935
Carson City,203,"District Court Judge, First Judicial District, Department  2",Court,,Kristin Luis,640
Carson City,203,"Carson City Supervisor, Ward 4",,,Lucia Maloney,505
Carson City,203,President,,,None Of These Candidates,17
Carson City,203,U.S. Senate,,,None Of These Candidates,43
Carson City,203,"Supreme Court Justice, Seat C",,,None Of These Candidates,316
Carson City,203,"Supreme Court Justice, Seat F",,,None Of These Candidates,319
Carson City,203,"Supreme Court Justice, Seat G",,,None Of These Candidates,300
Carson City,203,State Assembly,40,Republican,Philip P. O'Neill,721
Carson City,203,President,,Libertarian,Chase Oliver and Michael Ter Maat,9
Carson City,203,State Board of Education,2,,Angela Orr,622
Carson City,203,School Board Trustee,7,,Michelle Pedersen,731
Carson City,203,State Assembly,40,Democratic,Katherine Ramsey,616
Carson City,203,School Board Trustee,2,,Rebecca Roberts,1083
Carson City,203,U.S. Senate,,Democratic,Jacky S. Rosen,654
Carson City,203,School Board Trustee,5,,Ashliee Saucedo,493
Carson City,203,"Carson City Supervisor, Ward 4",,,Lisa Schuette,702
Carson City,203,Mayor,,,Jim Shirk,515
Carson City,203,President,,Constitution,Joel Skousen and Rik Combs,8
Carson City,203,"Supreme Court Justice, Seat G",,,Lidia Stiglich,951
Carson City,203,U.S. House,2,Libertarian,Javi T. Tachiquin,81
Carson City,203,President,,Republican,Donald J. Trump and Jd Vance,701
Carson City,203,School Board Trustee,5,,"Jr., M. Walker",665
Carson City,203,"Carson City Supervisor, Ward 2",,,Maurice M. White,1093
Carson City,205,U.S. House,2,Republican,Mark E. Amodei,725
Carson City,205,"Justice and Municipal Court Judge, Department 1",,,Thomas T. Armstrong,1081
Carson City,205,Mayor,,,Lori Bagwell,730
Carson City,205,U.S. Senate,,Republican,Sam Brown,655
Carson City,205,"Supreme Court Justice, Seat C",,,Elissa Cadish,913
Carson City,205,U.S. House,2,Independent American,Lynn Chapman,96
Carson City,205,U.S. Senate,,Libertarian,Chris Cunningham,21
Carson City,205,State Board of Education,2,,Paul D. Davis,527
Carson City,205,U.S. Senate,,Independent American,Janine Hansen,19
Carson City,205,President,,Democratic,Kamala D. Harris and Tim Walz,636
Carson City,205,School Board Trustee,7,,John W. Henley,430
Carson City,205,U.S. House,2,Independent,Greg Kidd,461
Carson City,205,"District Court Judge, First Judicial District, Department  2",Court,,Mark Krueger,542
Carson City,205,"Supreme Court Justice, Seat F",,,Patty Lee,925
Carson City,205,"District Court Judge, First Judicial District, Department  2",Court,,Kristin Luis,697
Carson City,205,"Carson City Supervisor, Ward 4",,,Lucia Maloney,486
Carson City,205,"Supreme Court Justice, Seat G",,,None Of These Candidates,308
Carson City,205,President,,,None Of These Candidates,19
Carson City,205,"Supreme Court Justice, Seat F",,,None Of These Candidates,314
Carson City,205,U.S. Senate,,,None Of These Candidates,34
Carson City,205,"Supreme Court Justice, Seat C",,,None Of These Candidates,336
Carson City,205,State Assembly,40,Republican,Philip P. O'Neill,776
Carson City,205,President,,Libertarian,Chase Oliver and Michael Ter Maat,5
Carson City,205,State Board of Education,2,,Angela Orr,670
Carson City,205,School Board Trustee,7,,Michelle Pedersen,755
Carson City,205,State Assembly,40,Democratic,Katherine Ramsey,575
Carson City,205,School Board Trustee,2,,Rebecca Roberts,1082
Carson City,205,U.S. Senate,,Democratic,Jacky S. Rosen,656
Carson City,205,School Board Trustee,5,,Ashliee Saucedo,520
Carson City,205,"Carson City Supervisor, Ward 4",,,Lisa Schuette,716
Carson City,205,Mayor,,,Jim Shirk,544
Carson City,205,President,,Constitution,Joel Skousen and Rik Combs,5
Carson City,205,"Supreme Court Justice, Seat G",,,Lidia Stiglich,933
Carson City,205,U.S. House,2,Libertarian,Javi T. Tachiquin,65
Carson City,205,President,,Republican,Donald J. Trump and Jd Vance,736
Carson City,205,School Board Trustee,5,,"Jr., M. Walker",664
Carson City,205,"Carson City Supervisor, Ward 2",,,Maurice M. White,1114
Carson City,207,U.S. House,2,Republican,Mark E. Amodei,598
Carson City,207,"Justice and Municipal Court Judge, Department 1",,,Thomas T. Armstrong,905
Carson City,207,Mayor,,,Lori Bagwell,595
Carson City,207,U.S. Senate,,Republican,Sam Brown,579
Carson City,207,"Supreme Court Justice, Seat C",,,Elissa Cadish,757
Carson City,207,U.S. House,2,Independent American,Lynn Chapman,87
Carson City,207,U.S. Senate,,Libertarian,Chris Cunningham,31
Carson City,207,State Board of Education,2,,Paul D. Davis,512
Carson City,207,U.S. Senate,,Independent American,Janine Hansen,31
Carson City,207,President,,Democratic,Kamala D. Harris and Tim Walz,476
Carson City,207,School Board Trustee,7,,John W. Henley,364
Carson City,207,U.S. House,2,Independent,Greg Kidd,407
Carson City,207,"District Court Judge, First Judicial District, Department  2",Court,,Mark Krueger,495
Carson City,207,"Supreme Court Justice, Seat F",,,Patty Lee,759
Carson City,207,"District Court Judge, First Judicial District, Department  2",Court,,Kristin Luis,547
Carson City,207,"Carson City Supervisor, Ward 4",,,Lucia Maloney,412
Carson City,207,U.S. Senate,,,None Of These Candidates,48
Carson City,207,President,,,None Of These Candidates,10
Carson City,207,"Supreme Court Justice, Seat G",,,None Of These Candidates,285
Carson City,207,"Supreme Court Justice, Seat C",,,None Of These Candidates,287
Carson City,207,"Supreme Court Justice, Seat F",,,None Of These Candidates,276
Carson City,207,State Assembly,40,Republican,Philip P. O'Neill,694
Carson City,207,President,,Libertarian,Chase Oliver and Michael Ter Maat,12
Carson City,207,State Board of Education,2,,Angela Orr,503
Carson City,207,School Board Trustee,7,,Michelle Pedersen,624
Carson City,207,State Assembly,40,Democratic,Katherine Ramsey,434
Carson City,207,School Board Trustee,2,,Rebecca Roberts,906
Carson City,207,U.S. Senate,,Democratic,Jacky S. Rosen,477
Carson City,207,School Board Trustee,5,,Ashliee Saucedo,486
Carson City,207,"Carson City Supervisor, Ward 4",,,Lisa Schuette,602
Carson City,207,Mayor,,,Jim Shirk,472
Carson City,207,President,,Constitution,Joel Skousen and Rik Combs,5
Carson City,207,"Supreme Court Justice, Seat G",,,Lidia Stiglich,753
Carson City,207,U.S. House,2,Libertarian,Javi T. Tachiquin,45
Carson City,207,President,,Republican,Donald J. Trump and Jd Vance,676
Carson City,207,School Board Trustee,5,,"Jr., M. Walker",495
Carson City,207,"Carson City Supervisor, Ward 2",,,Maurice M. White,964
Carson City,209,U.S. House,2,Republican,Mark E. Amodei,399
Carson City,209,"Justice and Municipal Court Judge, Department 1",,,Thomas T. Armstrong,721
Carson City,209,Mayor,,,Lori Bagwell,435
Carson City,209,U.S. Senate,,Republican,Sam Brown,413
Carson City,209,"Supreme Court Justice, Seat C",,,Elissa Cadish,585
Carson City,209,U.S. House,2,Independent American,Lynn Chapman,67
Carson City,209,U.S. Senate,,Libertarian,Chris Cunningham,13
Carson City,209,State Board of Education,2,,Paul D. Davis,381
Carson City,209,U.S. Senate,,Independent American,Janine Hansen,26
Carson City,209,President,,Democratic,Kamala D. Harris and Tim Walz,383
Carson City,209,School Board Trustee,7,,John W. Henley,338
Carson City,209,U.S. House,2,Independent,Greg Kidd,341
Carson City,209,"District Court Judge, First Judicial District, Department  2",Court,,Mark Krueger,401
Carson City,209,"Supreme Court Justice, Seat F",,,Patty Lee,586
Carson City,209,"District Court Judge, First Judicial District, Department  2",Court,,Kristin Luis,397
Carson City,209,"Carson City Supervisor, Ward 4",,,Lucia Maloney,343
Carson City,209,President,,,None Of These Candidates,25
Carson City,209,U.S. Senate,,,None Of These Candidates,33
Carson City,209,"Supreme Court Justice, Seat C",,,None Of These Candidates,227
Carson City,209,"Supreme Court Justice, Seat F",,,None Of These Candidates,225
Carson City,209,"Supreme Court Justice, Seat G",,,None Of These Candidates,223
